ID,FC.avg,p.value,is.DEP,log2FC,FDR,C61,C62,C63,C64,C91,C92,C93,C94
B3H645,0.156441717791411,0.00216840030510057,True,-2.67630281225958,0.00795010500303432,21,14,10,6,55,70,116,85
AT3G48350,0.424302788844622,0.00032939054984138,True,-1.23683393372493,0.0012656251002204,40,41,61,71,107,131,130,134
AT3G48360,0.231737057975834,0.00247346307802498,True,-2.10943932525102,0.00901646898385914,333,456,1553,1839,3340,6087,4535,4080
AT3G48380,0.611071428571429,0.00614624825834675,True,-0.710587067342915,0.0212645418385819,471,340,440,460,784,815,626,575
AT3G48390,0.194092827004219,0.000651359264333573,True,-2.36518129284125,0.00247250954072644,10,12,44,26,140,131,83,120
AT3G48410,0.510015408320493,0.00847200533603254,True,-0.971387261191921,0.0286203753523119,200,147,149,166,413,365,281,239
Q9SMM9,2.21052631578947,0.00140873157357402,True,1.14438990933518,0.00524402011883887,58,61,57,76,31,36,31,16
AT3G48920,2.31932773109244,0.0123885725361075,True,1.21370669347023,0.0403937259451955,70,81,39,86,21,27,36,35
AT3G49070,0.501960784313725,0.0119880412866868,True,-0.994353436858858,0.0392258877437174,26,41,23,38,45,83,64,63
AT3G49570,17,0.00870509593035851,True,4.08746284125034,0.0293210771496208,58,62,20,30,2,1,0,7
AT3G49580,60.5714285714286,0.00945250097287276,True,5.9205655325056,0.0315839270852903,130,165,35,94,0,1,3,3
Q9SN17,0.397972116603295,0.00853539135405579,True,-1.32926074112183,0.0288117811401635,87,85,50,92,186,263,217,123
AT3G50120,0.413223140495868,0.00628198034797722,True,-1.27500704749987,0.0216968962381447,16,17,7,10,27,41,27,26
Q45GK4,0.0789473684210526,0.000631569468739546,True,-3.66296501272243,0.00239845191065776,1,1,1,0,8,13,10,7
AT3G50170,0.333333333333333,0.0133999647123311,True,-1.58496250072116,0.043359266276988,4,1,1,2,7,4,8,5
AT3G50260,1.93032786885246,0.00425087259112877,True,0.948845912049897,0.0150753955819536,131,132,81,127,52,66,65,61
AT3G50300,2.22085445329471,0.00356875299266757,True,1.15111484700897,0.0127900224931774,837,849,519,862,289,451,349,292
AT3G50340,1.54112554112554,0.00256954626010875,True,0.62398438955034,0.00934980819497089,299,277,228,264,185,197,143,168
Q9M2R9,2.42165605095541,0.0118015053316558,True,1.27599397286956,0.0386968299046025,403,495,329,674,150,200,261,174
AT3G50410,2.02564102564103,0.000902457061968454,True,1.01837852931485,0.00340453466826284,41,42,40,35,20,27,13,18
AT3G50650,0.651558073654391,0.000171573474540887,True,-0.618034322326805,0.000663931599810241,115,110,103,132,188,177,172,169
A8MR89,0.580952380952381,0.00803274451577618,True,-0.783508180103236,0.0272654936199251,55,34,53,41,86,94,64,71
AT3G51240,1.89050822122571,0.0134427019244048,True,0.91877412316581,0.0434667660753073,3405,2650,2036,2027,1352,1637,1237,1126
AT3G51750,2.33333333333333,0.0126413338781513,True,1.22239242133645,0.0411434769006572,59,53,102,73,37,36,31,19
AT3G51910,0.203433162892622,0.000452556811943117,True,-2.29737321391787,0.00172878821393634,132,98,164,163,552,790,552,844
AT3G08245,14,0.0112910310491343,True,3.8073549220576,0.0371456436512017,2,3,3,6,1,0,0,0
AT3G52290,0.529850746268657,0.00968401755145853,True,-0.916342070953091,0.0322725230374548,182,155,172,201,305,448,254,333
AT3G52360,1.640625,0.0005439353192489,True,0.714245517666123,0.00207070132312287,562,590,491,562,295,328,406,315
AT3G52470,1.51770002046245,0.0108418726048554,True,0.601886664430171,0.0357624183294074,2151,1890,1429,1947,1221,1453,1149,1064
AT3G52840,0.61849710982659,0.00685012684223341,True,-0.693161241235578,0.0235192951065839,224,237,390,326,419,464,500,520
Q9SCN8,2.51571594877765,0.00543221506023195,True,1.33096903572104,0.0189510795635543,1275,1311,670,1066,317,531,432,438
AT3G53670,0.663208502024291,0.0101615670556261,True,-0.59246559325626,0.0337360087654904,708,553,598,762,982,1204,902,864
AT3G53830,12.0567375886525,9.97260321811133E-05,True,3.59176767862627,0.000387262078044804,525,323,453,399,29,43,27,42
Q9M331,0.491111111111111,0.0103733554262562,True,-1.02587863182561,0.0343924814800067,43,41,78,59,107,114,83,146
AT3G53980,1.86033519553073,0.0100697041439439,True,0.895562589807006,0.0334569630895856,2125,1515,2725,2626,1330,1205,1120,1178
AT3G54150,2.59183673469388,0.00562589500483424,True,1.37397484265696,0.0195928455636949,36,29,24,38,19,16,10,4
AT3G54450,0.25,0.000395231906578308,True,-2,0.00151385529158032,7,7,3,5,19,28,22,19
Q6Q1P4,0.630367143746111,0.00755000704895603,True,-0.665735754873956,0.0257570787126687,858,543,790,848,1265,1418,1096,1042
AT3G54680,0.633376288659794,0.0124732551184681,True,-0.658865235846547,0.0406582310787702,475,471,433,587,661,992,730,721
AT3G54740,0.591273374888691,0.0087111171654044,True,-0.758102781053676,0.0293384740313659,162,114,192,196,333,307,243,240
AT3G54780,0.453703703703704,0.00409662086831331,True,-1.14017765804826,0.0145660465120538,65,39,67,74,176,130,126,108
AT3G54820,0.51394422310757,0.00647768904751422,True,-0.960316298527518,0.0223076271128689,20,26,36,47,53,70,71,57
AT3G54880,0.31664656212304,0.000193659172993854,True,-1.65905467894227,0.000748634839796393,368,312,398,497,1152,1537,1148,1137
AT3G55120,3.42130750605327,0.00564058196540973,True,1.77454777891449,0.0196400019612671,871,868,385,702,207,206,287,126
AT3G55180,1.875,0.0106346797308552,True,0.906890595608518,0.035148352572089,3,4,4,4,2,1,3,2
AT3G55290,0.435754189944134,0.00624899494334574,True,-1.19841355840201,0.0215873225195515,21,27,14,16,44,60,35,40
AT3G55360,1.91536683997689,0.00223190549021735,True,0.937620730286599,0.00817069621816718,1653,1634,1321,2023,888,931,952,691
AT3G55520,0.508325171400588,0.0052433927848623,True,-0.976176422519921,0.0183409008264372,296,192,283,267,616,590,431,405
AT3G55610,0.576182006817845,0.00332495498816665,True,-0.795403486593646,0.0119537888567225,2118,1906,1669,2082,2824,4179,3259,3232
AT3G56080,1.96530612244898,0.00280878051993283,True,0.974754048840889,0.0101673997014198,232,235,194,302,103,147,115,125
AT3G56200,1.98525469168901,0.0118617126838372,True,0.98932410503361,0.0388570609019628,406,465,244,366,123,221,197,205
AT3G56220,2.25225225225225,0.00253864702928852,True,1.17136841831198,0.00923933763729374,71,44,68,67,33,32,27,19
AT3G56240,0.4691142519286,0.000484588671183062,True,-1.09198876358154,0.00184908977080678,2513,2041,1650,2127,4603,4440,3646,5070
AT3G56680,0.594782608695652,0.003353865217117,True,-0.74956563094584,0.0120463497294122,445,347,456,462,847,751,698,579
B9TSP7,7,0.00542395034130871,True,2.8073549220576,0.0189318853498288,1,2,2,2,0,0,1,0
AT3G56730,1.98498498498498,0.0150016617209205,True,0.98912809443643,0.0480092409753577,144,182,124,211,43,109,100,81
Q9M1K2,0.542452830188679,0.0146106521318907,True,-0.882430403618824,0.0468629623050777,69,34,64,63,136,113,82,93
Q0WRF0,1.60199004975124,0.00186366161355944,True,0.679865186935688,0.00687328032333408,89,83,66,84,44,52,57,48
AT3G57170,0.573414422241529,0.00584537089984449,True,-0.802349903886415,0.0202809212932124,201,103,187,169,322,322,258,249
AT3G57470,0.464342313787639,0.00523079533083082,True,-1.1067393405603,0.0183005728198637,232,126,287,234,568,544,370,411
AT3G57520,0.13491743858236,0.000173170518087851,True,-2.88985126083171,0.000670035944746012,1274,1122,1386,1243,6499,10475,10777,9494
Q93YN8,2.17341977309562,9.24662214645267E-05,True,1.11996684275506,0.000359314696588138,383,322,332,304,144,142,147,184
AT3G57640,0.285714285714286,0.00503621655712738,True,-1.8073549220576,0.0176531640166043,3,5,7,3,11,17,13,22
AT3G57780,0.397129186602871,0.000121832279076139,True,-1.33231970073396,0.000472517268022039,58,52,70,69,170,177,143,137
AT3G57950,2.06106870229008,9.69474399328263E-05,True,1.04339259551338,0.000376685550802732,71,62,75,62,37,35,30,29
AT3G58010,0.644628099173554,0.00708124849925884,True,-0.633461018412346,0.024244802246588,101,93,106,90,139,188,149,129
AT3G58060,0.292452830188679,0.00136041650233931,True,-1.77372414417632,0.00506802111592362,7,7,5,12,24,28,34,20
AT3G58380,5,0.0044169565135217,True,2.32192809488736,0.0156207436071718,5,4,3,3,0,2,0,1
Q8LB33,0.653136531365314,0.00833661424380505,True,-0.614543491270874,0.0282130657073537,134,104,126,167,213,228,204,168
AT3G58550,0.524470748918734,0.00575866966305205,True,-0.931065782650449,0.0200023864553416,587,503,451,763,1129,1219,1250,795
AT3G59220,2.71664374140303,0.000709125936176003,True,1.44182538403223,0.00268732140529391,582,504,370,519,162,190,235,140
AT3G59320,0.569940476190476,0.00617330575965225,True,-0.811116840853803,0.0213538416897734,218,179,175,194,319,435,303,287
AT3G59330,0.501440922190202,0.0133573646850829,True,-0.995848356729533,0.0432357136363069,50,25,48,51,110,98,61,78
AT3G59340,0.505882352941176,0.0134356984615225,True,-0.983126181435604,0.0434523221341026,36,36,16,41,43,66,70,76
AT3G59490,0.611888111888112,0.00149928493539098,True,-0.708660224946061,0.00557081666374207,96,74,85,95,166,142,140,124
AT3G59730,1.92307692307692,0.0132114871688478,True,0.943416471633633,0.0428080171533065,21,40,28,36,17,14,16,18
AT3G59930,0.2523124516628,0.005063480277824,True,-1.98671668956838,0.0177405625604669,2703,1841,1339,2273,5575,10472,5836,10442
AT3G60030,0.636581671295127,0.00190408863846736,True,-0.651582475947296,0.00701633522598072,1270,1259,1169,1345,1782,2364,1835,1941
Q8VY84,0.632124352331606,0.00125694835363133,True,-0.661719699705194,0.00469891592930895,63,58,54,69,88,112,92,94
AT3G60415,0,0.0104017209354641,True,-∞,0.0344698484080541,0,0,0,0,3,1,3,5
Q9M206,3.77777777777778,0.0124608861949429,True,1.91753783980803,0.0406217776223724,25,20,11,12,5,6,6,1
Q9LZZ4,0.460332103321033,0.00251338525169231,True,-1.11925303601661,0.00915128644989182,253,272,224,249,471,682,589,426
AT3G60720,1.91284403669725,0.00695778350546328,True,0.935719248667737,0.0238506831880123,119,80,97,121,66,68,36,48
Q9LEX7,13,0.00902323811131933,True,3.70043971814109,0.0302899313349359,4,4,4,1,0,1,0,0
AT3G61060,0.198005570029647,3.83051751318142E-05,True,-2.33638708003136,0.000149256443803732,345,336,651,872,2359,3130,2900,2742
AT3G61198,3.33333333333333,0.00143650724596811,True,1.73696559416621,0.00534451202751215,16,12,10,12,5,5,4,1
AT3G61920,7,0.00542395034130871,True,2.8073549220576,0.0189318853498288,3,3,3,5,2,0,0,0
AT3G61930,0.328981723237598,0.000355260894291165,True,-1.60392065842504,0.00136365099262871,35,41,17,33,80,115,96,92
AT3G61970,0.361344537815126,0.011903714911802,True,-1.46855300860585,0.0389871981940693,9,12,14,8,19,25,43,32
AT3G62040,1.89767136766153,0.0129752954897624,True,0.924230172919851,0.0420944582965855,2866,1885,3182,3639,1775,1673,1433,1217
Q9M1Q9,0.532520325203252,6.07640612257931E-05,True,-0.90909150380179,0.000236498723812124,160,153,184,158,277,327,296,330
AT3G62210,0.516320474777448,0.000377288893901984,True,-0.95366128533313,0.00144642185105402,54,41,33,46,95,82,80,80
AT3G62270,3.52185686653772,0.0133412847478449,True,1.81633627710429,0.0431877454677496,1998,1961,1539,3606,517,798,882,388
AT3G62500,0.511111111111111,0.00474684203465037,True,-0.968291140272662,0.0166977722578225,13,12,25,19,36,37,27,35
AT3G62510,0.2,0.00902323811131933,True,-2.32192809488736,0.0302899313349359,0,0,2,1,4,4,5,2
AT3G62740,0.405164737310775,0.00304961685151306,True,-1.30341947731454,0.0110043151728847,264,153,233,260,669,624,375,578
AT3G62930,0.328358208955224,0.0140325955657268,True,-1.60665757182047,0.0451483509505992,25,27,60,20,119,135,55,93
AT3G62960,0.26530612244898,0.00323442477481262,True,-1.91427012597412,0.0116454247199065,0,5,5,3,16,9,13,11
AT3G62990,0.127659574468085,0.0152513024773113,True,-2.96962635095648,0.048730777345672,3,1,0,2,16,13,3,15
AT3G63110,1.9375,0.000418869000464728,True,0.954196310386875,0.00160224290431199,79,72,82,77,43,49,42,26
Q3EC92,1.54545454545455,0.000594764975486273,True,0.628031222613042,0.00226043678204223,18,16,18,16,10,13,11,10
AT2G01180,2.23873873873874,0.00825501110233806,True,1.16268617521218,0.0279479437142596,414,464,226,387,153,208,153,152
AT2G01430,1.72192513368984,0.00686860519616328,True,0.78402241822698,0.0235756512954264,351,330,243,364,164,245,174,165
AT2G01520,0.615784345566742,0.00196797207627952,True,-0.699502903146558,0.0072423908998377,878,1203,837,874,1333,1676,1609,1540
AT2G01610,0.280487804878049,0.00841873393215575,True,-1.83399004856107,0.02846005544978,5,11,1,6,22,29,16,15
Q8LDS2,0.621971917913902,0.00774959735244707,True,-0.685078650867401,0.0263880644493681,707,910,1335,1079,1422,1558,1788,1713
AT2G02130,1.64511310285958,0.00218675578415617,True,0.71818677382396,0.00801568703078621,4276,3395,3605,4142,2788,2453,2339,1792
Q9ZVR0,0.339622641509434,0.00169675846228001,True,-1.55799545312089,0.00628004088091582,3,5,3,7,11,17,12,13
Q9ZVP8,3.28353658536585,0.0119207984378911,True,1.71525052992612,0.0390356872865358,244,269,159,405,55,116,84,73
AT2G02540,2.22222222222222,0.00885828282202628,True,1.15200309344505,0.0298018937596489,9,14,8,9,4,4,4,6
AT2G02710,0.455799231290979,0.0116108224040441,True,-1.13352960339874,0.0381226638435418,296,251,675,794,905,1377,1042,1099
AT2G03090,0.314697020421828,0.00256828791862973,True,-1.66796457574579,0.00934622205715261,279,161,237,263,1029,623,746,589
AT2G03360,2.48314606741573,0.0128448803709549,True,1.31216912842503,0.0417266797449186,56,55,33,77,17,25,18,29
AT2G03590,0.598997493734336,0.00387243077004684,True,-0.739378128241597,0.0138119116222512,63,61,53,62,110,115,97,77
AT2G03730,0.545198993934014,0.0113197789735551,True,-0.875145194974152,0.0372277085037381,818,849,852,1166,1221,2162,1582,1794
AT2G03890,0.664254872213794,0.00430246241762045,True,-0.590191190172484,0.0152457304118845,1357,1358,1414,1563,2023,2601,1940,2005
AT2G04030,1.96359287802285,0.00661291662210317,True,0.973495839152236,0.0227527364236291,1839,1513,2323,1714,1271,896,1009,587
AT2G05580,0.259259259259259,0.0139716667289385,True,-1.94753258010586,0.044986114600779,0,1,3,3,7,6,4,10
AT2G06255,0.653409090909091,0.0134228296116223,True,-0.613941567692922,0.0434188999389543,24,24,33,34,48,49,45,34
Q2V492,0,0.00245234176075848,True,-∞,0.00894471000235344,0,0,0,0,1,2,1,1
F4IMA4,0.384615384615385,0.00582732028176602,True,-1.37851162325373,0.0202244375500271,6,3,3,8,14,9,16,13
F4ISD8,0.442622950819672,0.00297531745283997,True,-1.17584983539942,0.0107543334285476,7,5,7,8,17,19,13,12
AT2G13810,7.8,0.00633567436624549,True,2.96347412397489,0.0218647134504737,12,13,4,10,1,2,0,2
Q1PF73,0.130434782608696,0.00327813494153051,True,-2.93859945533586,0.0117978423704536,1,0,4,1,11,17,10,8
AT2G14170,0.553674832962138,0.00532085062882759,True,-0.852889148576024,0.0185928591784692,1101,816,879,933,1472,2176,1511,1576
AT2G14520,1.76288659793814,0.00389741675657196,True,0.81793967269877,0.0138966898650919,100,76,73,93,50,61,45,38
AT2G14880,1.90322580645161,0.00863305712130824,True,0.928446738974966,0.029104182140142,193,163,273,197,131,99,119,85
O82333,1.98963730569948,0.0113383770098241,True,0.992505463453076,0.0372852935128701,119,102,62,101,55,55,51,32
AT2G15490,4.11111111111111,0.000318229558047278,True,2.03952836418664,0.00122301526840335,91,94,97,125,37,19,35,8
AT2G15620,2.08679197678819,0.00104835735254571,True,1.06128679167451,0.00393889895963606,4314,4656,3586,3986,1535,2168,2704,1520
Q9ZQD8,1.50724637681159,0.0106346797308552,True,0.591915261362923,0.035148352572089,62,52,40,54,36,38,32,32
AT2G06475,4.11111111111111,0.0136904816844485,True,2.03952836418664,0.0441845594830987,12,13,5,7,2,1,4,2
Q9XIM0,0.496923633731451,0.00168871041890939,True,-1.00890393666539,0.00625092873516352,336,269,351,417,584,846,633,700
AT2G15970,1.88887299771167,0.000551390071170221,True,0.917525702397965,0.00209838127495658,3387,3342,2872,3606,1261,2074,1760,1897
AT2G16900,1.52471482889734,0.00485940561204057,True,0.608539437162618,0.0170656985526583,441,364,376,423,228,340,243,241
AT2G16980,1.7041095890411,0.0136198171202031,True,0.769018116363223,0.044002090916775,548,415,351,552,228,341,281,245
AT2G17500,2.57004697430229,0.00341909701585585,True,1.36179472866959,0.0122716427778392,2585,2613,1430,2673,749,914,957,999
F4IPJ1,0.634835372525614,0.0032062858625439,True,-0.655545578646315,0.0115453248788733,1713,1498,1440,1731,2238,3040,2386,2389
Q8GW96,2.16742081447964,0.00185142389373172,True,1.11597928634475,0.00683108824542711,144,99,116,120,59,76,41,45
AT2G18196,0.66003616636528,0.00470633241912943,True,-0.599383016467327,0.0165722879079355,163,140,215,212,298,291,251,266
AT2G18440,0.569692761673321,0.0117192416207579,True,-0.811744018965517,0.038460216131265,1084,537,852,809,1620,1680,1104,1357
AT2G18470,2.51282051282051,0.00386530010421593,True,1.32930762525296,0.0137893494555025,23,26,17,32,12,10,9,8
AT2G18550,0.284671532846715,7.42761137031422E-05,True,-1.81262986409828,0.000288924637567786,36,37,21,23,106,113,84,108
AT2G18750,0.55663728456782,0.00172112596884832,True,-0.845190548669205,0.00636472940579399,1033,944,1013,1241,1823,2325,1734,1719
AT2G18800,3.24130434782609,0.000333193576748769,True,1.69657449133907,0.00128009400387602,412,283,377,419,122,124,145,69
B3H592,9,0.010049242146799,True,3.16992500144231,0.033410036818556,1,3,3,2,0,0,1,0
AT2G19060,0.229090909090909,0.0112259058410595,True,-2.12600788491211,0.0369367123716875,33,35,20,38,82,204,96,168
AT2G19190,0.151515151515152,0.0125432843172664,True,-2.72246602447109,0.0408670604106295,1,2,2,0,7,6,14,6
O65924,0.0361990950226244,0.0153375417295509,True,-4.78790255939143,0.048974357384704,6,6,2,2,23,175,122,122
O64556,0.137931034482759,0.0104199062596064,True,-2.85798099512757,0.0345167580263594,1,1,0,2,3,8,7,11
AT2G19310,1.99689440993789,4.43258996789542E-05,True,0.99775804921333,0.000172618092157346,293,338,306,349,139,165,164,176
AT2G19450,0.573655494933749,0.00449147697129559,True,-0.80174349903267,0.0158679092586646,209,206,130,191,272,388,325,298
O82202,1.56164383561644,0.00171478677860559,True,0.643065455284724,0.00634334102878264,55,64,61,48,37,36,40,33
AT2G19800,0.133831131533601,0.00204067487534099,True,-2.90151434299682,0.00749947469472625,370,366,179,250,1217,2964,2221,2303
AT2G19810,0.328813559322034,0.00208851582365743,True,-1.60465830206208,0.00766788782149067,110,113,218,238,489,669,389,518
AT2G19900,2.7887323943662,0.000818755990560582,True,1.47960950057493,0.00309422212095595,171,185,183,253,61,63,63,97
AT2G20470,0.208333333333333,0.00695512546655364,True,-2.26303440583379,0.0238451502211498,0,2,0,3,8,5,7,4
AT2G20560,2.76923076923077,0.00683297389887705,True,1.46948528330122,0.0234627532294373,348,364,180,260,73,101,93,149
